Distance Depth Vp Vp_perturbation(%) Long. Lat.
   46.0000    4.0000    3.4961  -29.0129  120.4340   23.3915
   48.0000    4.0000    3.5387  -28.2088  120.4528   23.3868
   50.0000    4.0000    3.7259  -24.5589  120.4717   23.3821
   52.0000    4.0000    3.9103  -21.0957  120.4906   23.3774
   54.0000    4.0000    4.1182  -17.1664  120.5095   23.3726
   56.0000    4.0000    4.1103  -17.2323  120.5283   23.3679
   58.0000    4.0000    4.1163  -16.8494  120.5472   23.3632
   60.0000    4.0000    4.1049  -16.9298  120.5661   23.3585
   62.0000    4.0000    4.0768  -17.3758  120.5849   23.3538
   64.0000    4.0000    4.0577  -17.7774  120.6038   23.3491
   66.0000    4.0000    4.0536  -17.7856  120.6227   23.3443
   68.0000    4.0000    4.0768  -17.3536  120.6415   23.3396
   70.0000    4.0000    4.0873  -17.1438  120.6604   23.3349
   72.0000    4.0000    3.9977  -18.9776  120.6793   23.3302
   74.0000    4.0000    3.9574  -19.8117  120.6981   23.3255
   76.0000    4.0000    3.9975  -18.9748  120.7170   23.3207
   78.0000    4.0000    3.9861  -19.2535  120.7359   23.3160
   80.0000    4.0000    4.4484   -9.6715  120.7547   23.3113
   82.0000    4.0000    4.8550   -1.2718  120.7736   23.3066
   84.0000    4.0000    5.2475    6.7168  120.7925   23.3019
   86.0000    4.0000    5.3658    9.1191  120.8113   23.2972
   88.0000    4.0000    5.4289   10.3275  120.8302   23.2924
   90.0000    4.0000    5.3724    8.8885  120.8491   23.2877
   92.0000    4.0000    5.3389    7.8908  120.8680   23.2830
   94.0000    4.0000    5.2703    6.5401  120.8868   23.2783
   96.0000    4.0000    5.2262    5.9451  120.9057   23.2736
   98.0000    4.0000    5.2209    5.8353  120.9246   23.2689
  100.0000    4.0000    5.2082    5.3243  120.9434   23.2641
  102.0000    4.0000    5.2000    5.2586  120.9623   23.2594
  104.0000    4.0000    5.2176    5.5706  120.9812   23.2547
  106.0000    4.0000    5.2824    6.1984  121.0000   23.2500
  108.0000    4.0000    5.3411    6.8584  121.0189   23.2453
  110.0000    4.0000    5.3516    7.7738  121.0378   23.2406
  112.0000    4.0000    5.3990    9.2662  121.0566   23.2358
  114.0000    4.0000    5.4889   10.3813  121.0755   23.2311
  116.0000    4.0000    5.4971   10.1946  121.0944   23.2264
  118.0000    4.0000    5.2603    6.4237  121.1132   23.2217
  120.0000    4.0000    4.6268   -6.6203  121.1321   23.2170
  122.0000    4.0000    4.4997  -10.6875  121.1510   23.2123
  124.0000    4.0000    4.4326  -11.8812  121.1699   23.2075
  126.0000    4.0000    4.0596  -18.0452  121.1887   23.2028
  128.0000    4.0000    3.4941  -29.7448  121.2076   23.1981
  130.0000    4.0000    3.3824  -33.7770  121.2265   23.1934
  132.0000    4.0000    3.3919  -32.4493  121.2453   23.1887
  134.0000    4.0000    3.5268  -28.5533  121.2642   23.1840
  136.0000    4.0000    3.6007  -28.1667  121.2831   23.1792
  138.0000    4.0000    3.5620  -31.0191  121.3019   23.1745
  140.0000    4.0000    3.6396  -27.2442  121.3208   23.1698
  142.0000    4.0000    3.9015  -21.9024  121.3397   23.1651
  144.0000    4.0000    4.6406   -9.3008  121.3585   23.1604
  146.0000    4.0000    5.0360   -2.4397  121.3774   23.1556
  148.0000    4.0000    4.3543  -13.4865  121.3963   23.1509
  150.0000    4.0000    4.9354    -.6303  121.4151   23.1462
  152.0000    4.0000    5.1892    1.9236  121.4340   23.1415
  154.0000    4.0000    5.1957    2.3575  121.4529   23.1368
  156.0000    4.0000    5.1437    3.9555  121.4717   23.1321
  158.0000    4.0000    5.0259    1.1384  121.4906   23.1273
  164.0000    4.0000    4.9599     .2974  121.5472   23.1132
    4.0000    6.0000    5.1920    -.0846  120.0377   23.4906
    6.0000    6.0000    5.1711    -.4852  120.0566   23.4858
    8.0000    6.0000    5.1476    -.9468  120.0755   23.4811
   10.0000    6.0000    5.1388   -1.1314  120.0943   23.4764
   12.0000    6.0000    5.1263   -1.3975  120.1132   23.4717
   14.0000    6.0000    5.1967    -.1031  120.1321   23.4670
   16.0000    6.0000    5.2954    1.6941  120.1509   23.4623
   18.0000    6.0000    5.2162     .2134  120.1698   23.4575
   20.0000    6.0000    4.9259   -5.2745  120.1887   23.4528
   22.0000    6.0000    4.5885  -11.7696  120.2076   23.4481
   24.0000    6.0000    4.4669  -14.1525  120.2264   23.4434
   26.0000    6.0000    4.4585  -14.2751  120.2453   23.4387
   28.0000    6.0000    4.3549  -16.2259  120.2642   23.4340
   30.0000    6.0000    4.3107  -17.0892  120.2830   23.4292
   32.0000    6.0000    4.2812  -17.6726  120.3019   23.4245
   34.0000    6.0000    4.2532  -18.1822  120.3208   23.4198
   36.0000    6.0000    4.1823  -19.5307  120.3396   23.4151
   38.0000    6.0000    4.1444  -20.2702  120.3585   23.4104
   40.0000    6.0000    4.0459  -22.1706  120.3774   23.4057
   42.0000    6.0000    3.9402  -24.1901  120.3962   23.4009
   44.0000    6.0000    3.8017  -26.8545  120.4151   23.3962
   46.0000    6.0000    3.7460  -27.9369  120.4340   23.3915
   48.0000    6.0000    3.8499  -25.9326  120.4528   23.3868
   50.0000    6.0000    4.2247  -18.7111  120.4717   23.3821
   52.0000    6.0000    4.6007  -11.4735  120.4906   23.3774
   54.0000    6.0000    5.0126   -3.5525  120.5095   23.3726
   56.0000    6.0000    4.9964   -3.8635  120.5283   23.3679
   58.0000    6.0000    4.9350   -5.0446  120.5472   23.3632
   60.0000    6.0000    4.8662   -6.3771  120.5661   23.3585
   62.0000    6.0000    4.7821   -8.0035  120.5849   23.3538
   64.0000    6.0000    4.7842   -7.9599  120.6038   23.3491
   66.0000    6.0000    4.7363   -8.8797  120.6227   23.3443
   68.0000    6.0000    4.7274   -9.0490  120.6415   23.3396
   70.0000    6.0000    4.7232   -9.1304  120.6604   23.3349
   72.0000    6.0000    4.7480   -8.6594  120.6793   23.3302
   74.0000    6.0000    4.7812   -8.0229  120.6981   23.3255
   76.0000    6.0000    4.8311   -7.0735  120.7170   23.3207
   78.0000    6.0000    4.8607   -6.5082  120.7359   23.3160
   80.0000    6.0000    5.0782   -2.3060  120.7547   23.3113
   82.0000    6.0000    5.2232     .4942  120.7736   23.3066
